"","athlete_full_name","discipline_title","event_title","slug_game","participant_type","medal_type","athletes","rank_equal","rank_position","country_name","country_code","country_3_letter_code","athlete_url.x","value_unit","value_type","athlete_url.y","games_participations","first_game","athlete_year_birth","athlete_medals","first_olympic_year","age","male_female","gold","silver","bronze"
"6820","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","individual all-round women","melbourne-1956","Athlete","","","","36","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","70.966","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6821","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","individual all-round women","helsinki-1952","Athlete","","","","19","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","72.30","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6822","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","vault women","helsinki-1952","Athlete","","","True","27","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","18.29","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6823","Sam Mikulak","Artistic Gymnastics","Men's Parallel Bars","tokyo-2020","Athlete","","","False","6","United States of America","US","USA","https://olympics.com/en/athletes/sam-anthony-mikulak","15.000","POINTS","https://olympics.com/en/athletes/sam-anthony-mikulak",3,"London 2012",1992,"",2012,20,"male",0,0,0
"6824","Sam Mikulak","Artistic Gymnastics","Men's All-Around","tokyo-2020","Athlete","","","False","12","United States of America","US","USA","https://olympics.com/en/athletes/sam-anthony-mikulak","83.164","POINTS","https://olympics.com/en/athletes/sam-anthony-mikulak",3,"London 2012",1992,"",2012,20,"male",0,0,0
"6825","Sam Mikulak","Gymnastics Artistic","floor exercises men","rio-2016","Athlete","","","","8","United States of America","US","USA","https://olympics.com/en/athletes/sam-anthony-mikulak","14.333","POINTS","https://olympics.com/en/athletes/sam-anthony-mikulak",3,"London 2012",1992,"",2012,20,"male",0,0,0
"6826","Sam Mikulak","Gymnastics Artistic","vault men","london-2012","Athlete","","","","5","United States of America","US","USA","https://olympics.com/en/athletes/sam-anthony-mikulak","16.050","POINTS","https://olympics.com/en/athletes/sam-anthony-mikulak",3,"London 2012",1992,"",2012,20,"male",0,0,0
"6827","Sam Mikulak","Gymnastics Artistic","individual all-round men","rio-2016","Athlete","","","","7","United States of America","US","USA","https://olympics.com/en/athletes/sam-anthony-mikulak","89.631","POINTS","https://olympics.com/en/athletes/sam-anthony-mikulak",3,"London 2012",1992,"",2012,20,"male",0,0,0
"6828","Sam Mikulak","Gymnastics Artistic","horizontal bar men","rio-2016","Athlete","","","","4","United States of America","US","USA","https://olympics.com/en/athletes/sam-anthony-mikulak","15.400","POINTS","https://olympics.com/en/athletes/sam-anthony-mikulak",3,"London 2012",1992,"",2012,20,"male",0,0,0
"6829","Samantha Ferrari","Gymnastics Rhythmic","individual all-round women","barcelona-1992","Athlete","","","","12","Italy","IT","ITA","https://olympics.com/en/athletes/samantha-ferrari","36.925","POINTS","https://olympics.com/en/athletes/samantha-ferrari",1,"Barcelona 1992",1973,"",1992,19,"female",0,0,0
"6830","Samir Ait Said","Artistic Gymnastics","Men's Rings","tokyo-2020","Athlete","","","False","4","France","FR","FRA","https://olympics.com/en/athletes/samir-ait-said","15.066","POINTS","https://olympics.com/en/athletes/samir-ait-said",2,"Rio 2016",1989,"",2016,27,"male",0,0,0
"6831","Samuel Hodgetts","Gymnastics Artistic","individual all-round men","london-1908","Athlete","","","","6","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-hodgetts","266.00","POINTS","https://olympics.com/en/athletes/samuel-hodgetts",3,"London 1908",1877,"


1

B

",1908,31,"male",0,0,0
"6832","Samuel Hodgetts","Gymnastics Artistic","individual all-round men","stockholm-1912","Athlete","","","","25","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-hodgetts","27.25","POINTS","https://olympics.com/en/athletes/samuel-hodgetts",3,"London 1908",1877,"


1

B

",1908,31,"male",0,0,0
"6833","Samuel Humphreys","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","63","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","10.933","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6834","Samuel Humphreys","Gymnastics Artistic","rings men","amsterdam-1928","Athlete","","","","85","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","33.75","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6835","Samuel Humphreys","Gymnastics Artistic","vault men","paris-1924","Athlete","","","","59","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","4.600","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6836","Samuel Humphreys","Gymnastics Artistic","rope climbing men","paris-1924","Athlete","","","","50","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","11200","TIME","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6837","Samuel Humphreys","Gymnastics Artistic","rings men","paris-1924","Athlete","","","","48","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","15.493","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6838","Samuel Humphreys","Gymnastics Artistic","Sidehorse vault men","paris-1924","Athlete","","","True","54","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","8.170","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6839","Samuel Humphreys","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","70","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","12.36","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6840","Samuel Humphreys","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","","","","54","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","11.100","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6841","Samuel Humphreys","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","64","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","64.656","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6842","Samuel Humphreys","Gymnastics Artistic","pommel horse men","amsterdam-1928","Athlete","","","True","73","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","34.00","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6843","Samuel Humphreys","Gymnastics Artistic","horizontal bar men","amsterdam-1928","Athlete","","","","54","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","45.50","POINTS","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6844","Samuel Humphreys","Gymnastics Artistic","individual all-round men","amsterdam-1928","Athlete","","","","DNF","Great Britain","GB","GBR","https://olympics.com/en/athletes/samuel-humphreys","","IRM","https://olympics.com/en/athletes/samuel-humphreys",2,"Paris 1924",1903,"",1924,21,"male",0,0,0
"6846","Sandor Bekesi","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","84","Hungary","HU","HUN","https://olympics.com/en/athletes/sandor-bekesi","105.25","POINTS","https://olympics.com/en/athletes/sandor-bekesi",1,"Rome 1960",1928,"",1960,32,"male",0,0,0
"6847","Sandor Kiss","Gymnastics Artistic","individual all-round men","mexico-city-1968","Athlete","","","True","77","Hungary","HU","HUN","https://olympics.com/en/athletes/sandor-kiss-1","105.60","POINTS","https://olympics.com/en/athletes/sandor-kiss-1",1,"Mexico City 1968",1941,"",1968,27,"male",0,0,0
"6848","Sandor Kiss","Gymnastics Artistic","individual all-round men","mexico-city-1968","Athlete","","","True","77","Hungary","HU","HUN","https://olympics.com/en/athletes/sandor-kiss-1","105.60","POINTS","https://olympics.com/en/athletes/sandor-kiss",1,"Barcelona 1992",1962,"",1992,30,"male",0,0,0
"6849","Sandra Raluca Izbasa","Gymnastics Artistic","individual all-round women","beijing-2008","Athlete","","","","8","Romania","RO","ROU","https://olympics.com/en/athletes/sandra-raluca-izbasa","60,750","POINTS","https://olympics.com/en/athletes/sandra-raluca-izbasa",2,"Beijing 2008",1990,"


2

G



2

B

",2008,18,"female",0,0,0
"6850","Sandra Raluca Izbasa","Gymnastics Artistic","vault women","london-2012","Athlete","GOLD","","","1","Romania","RO","ROU","https://olympics.com/en/athletes/sandra-raluca-izbasa","15.191","POINTS","https://olympics.com/en/athletes/sandra-raluca-izbasa",2,"Beijing 2008",1990,"


2

G



2

B

",2008,18,"female",1,0,0
"6851","Sandra Raluca Izbasa","Gymnastics Artistic","floor exercises women","beijing-2008","Athlete","GOLD","","","1","Romania","RO","ROU","https://olympics.com/en/athletes/sandra-raluca-izbasa","15,650","POINTS","https://olympics.com/en/athletes/sandra-raluca-izbasa",2,"Beijing 2008",1990,"


2

G



2

B

",2008,18,"female",1,0,0
"6852","Sandra Raluca Izbasa","Gymnastics Artistic","floor exercises women","london-2012","Athlete","","","","8","Romania","RO","ROU","https://olympics.com/en/athletes/sandra-raluca-izbasa","13.333","POINTS","https://olympics.com/en/athletes/sandra-raluca-izbasa",2,"Beijing 2008",1990,"


2

G



2

B

",2008,18,"female",0,0,0
"6853","Sandra Raluca Izbasa","Gymnastics Artistic","individual all-round women","london-2012","Athlete","","","","5","Romania","RO","ROU","https://olympics.com/en/athletes/sandra-raluca-izbasa","58.833","POINTS","https://olympics.com/en/athletes/sandra-raluca-izbasa",2,"Beijing 2008",1990,"


2

G



2

B

",2008,18,"female",0,0,0
"6854","Sang-Kook Kim","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","88","Republic of Korea","KR","KOR","https://olympics.com/en/athletes/sang-kook-kim","104.55","POINTS","https://olympics.com/en/athletes/sang-kook-kim",1,"Rome 1960",1934,"",1960,26,"male",0,0,0
"6855","Sanne Wevers","Gymnastics Artistic","balance beam women","rio-2016","Athlete","GOLD","","","1","Netherlands","NL","NED","https://olympics.com/en/athletes/sanne-wevers","15.466","POINTS","https://olympics.com/en/athletes/sanne-wevers",2,"Rio 2016",1991,"


1

G

",2016,25,"female",1,0,0
"6856","Sara Moro","Gymnastics Artistic","individual all-round women","sydney-2000","Athlete","","","True","21","Spain","ES","ESP","https://olympics.com/en/athletes/sara-moro","37.330","POINTS","https://olympics.com/en/athletes/sara-moro",2,"Sydney 2000",1984,"",2000,16,"female",0,0,0
"6857","Satoko Okazaki","Gymnastics Artistic","individual all-round women","montreal-1976","Athlete","","","","30","Japan","JP","JPN","https://olympics.com/en/athletes/satoko-okazaki","74.450","POINTS","https://olympics.com/en/athletes/satoko-okazaki",1,"Montreal 1976",1961,"",1976,15,"female",0,0,0
"6858","Savino Guglielmetti","Gymnastics Artistic","floor exercises men","berlin-1936","Athlete","","","True","33","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","17.167","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6859","Savino Guglielmetti","Gymnastics Artistic","vault men","berlin-1936","Athlete","","","","13","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","18.034","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6860","Savino Guglielmetti","Gymnastics Artistic","pommel horse men","london-1948","Athlete","","","True","19","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","36.90","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6861","Savino Guglielmetti","Gymnastics Artistic","individual all-round men","london-1948","Athlete","","","True","32","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","217.20","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6862","Savino Guglielmetti","Gymnastics Artistic","floor exercises men","london-1948","Athlete","","","True","76","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","32.30","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6863","Savino Guglielmetti","Gymnastics Artistic","horizontal bar men","london-1948","Athlete","","","True","27","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","37.20","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6864","Savino Guglielmetti","Gymnastics Artistic","parallel bars men","london-1948","Athlete","","","","11","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","38.50","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6865","Savino Guglielmetti","Gymnastics Artistic","individual all-round men","los-angeles-1932","Athlete","","","","5","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","45.2","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6866","Savino Guglielmetti","Gymnastics Artistic","floor exercises men","los-angeles-1932","Athlete","","","","22","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","21.6","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6867","Savino Guglielmetti","Gymnastics Artistic","individual all-round men","berlin-1936","Athlete","","","","12","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","107.699","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6868","Savino Guglielmetti","Gymnastics Artistic","pommel horse men","berlin-1936","Athlete","","","","20","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","18.133","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6869","Savino Guglielmetti","Gymnastics Artistic","rings men","berlin-1936","Athlete","","","","14","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","17.966","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6870","Savino Guglielmetti","Gymnastics Artistic","rings men","london-1948","Athlete","","","True","40","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","36.00","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6871","Savino Guglielmetti","Gymnastics Artistic","parallel bars men","los-angeles-1932","Athlete","","","","10","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","51.1","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
"6872","Savino Guglielmetti","Gymnastics Artistic","vault men","los-angeles-1932","Athlete","GOLD","","","1","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","54.1","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",1,0,0
"6873","Savino Guglielmetti","Gymnastics Artistic","vault men","london-1948","Athlete","","","","55","Italy","IT","ITA","https://olympics.com/en/athletes/savino-guglielmetti","36.30","POINTS","https://olympics.com/en/athletes/savino-guglielmetti",3,"Los Angeles 1932",1911,"


2

G

",1932,21,"male",0,0,0
